table,column,human_name,used_count,total_w2,used_pct,grade,should,notes,date_filter
shows_registration,bGidul6_SagirID,B Gidul6 Sagir Id,146,27849,0.52,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,ClassID,Class Id,25690,27849,92.25,A,should,Likely foreign key; verify relation mapping.,created_at
shows_registration,registered_by,Registered By,21315,27849,76.54,B,should,FK to users.id (PrevUser).,created_at
shows_results,DataID,Data Id,21561,21561,100.00,A,should,,created_at
shows_results,ModificationDateTime,Modification Date Time,21561,21561,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_results,CreationDateTime,Creation Date Time,21561,21561,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_results,RegDogID,Reg Dog Id,21561,21561,100.00,A,should,Registration id (legacy mismatch exists pre-2022).,created_at
shows_results,SagirID,Sagir Id,21561,21561,100.00,A,should,Dog key to DogsDB.SagirID.,created_at
shows_results,JudgeName,Judge Name,20359,21561,94.43,B,should,,created_at
shows_results,ShowOrderID,Show Order Id,0,21561,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_results,MainArenaID,Main Arena Id,21561,21561,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_results,SubArenaID,Sub Arena Id,0,21561,0.00,A,should,Unused in practice (W1/W2).,created_at
shows_results,ClassID,Class Id,21561,21561,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_results,ShowID,Show Id,21561,21561,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_results,JCAC,Jcac,21561,21561,100.00,A,should,,created_at
shows_results,GCAC,Gcac,21546,21561,99.93,A,should,,created_at
shows_results,REJCAC,Rejcac,21561,21561,100.00,A,should,,created_at
shows_results,REGCAC,Regcac,21561,21561,100.00,A,should,,created_at
shows_results,CW,Cw,21561,21561,100.00,A,should,,created_at
shows_results,BJ,Bj,21561,21561,100.00,A,should,,created_at
shows_results,BV,Bv,21561,21561,100.00,A,should,,created_at
shows_results,CAC,Cac,21561,21561,100.00,A,should,,created_at
shows_results,RECACIB,Recacib,21561,21561,100.00,A,should,,created_at
shows_results,RECAC,Recac,21561,21561,100.00,A,should,,created_at
shows_results,BP,Bp,21561,21561,100.00,A,should,,created_at
shows_results,BB,Bb,21561,21561,100.00,A,should,,created_at
shows_results,BOB,Bob,21561,21561,100.00,A,should,,created_at
shows_results,Excellent,Excellent,21561,21561,100.00,A,should,,created_at
shows_results,Cannotbejudged,Cannotbejudged,21561,21561,100.00,A,should,,created_at
shows_results,VeryGood,Very Good,21561,21561,100.00,A,should,,created_at
shows_results,VeryPromising,Very Promising,21561,21561,100.00,A,should,,created_at
shows_results,Good,Good,21561,21561,100.00,A,should,,created_at
shows_results,Promising,Promising,21561,21561,100.00,A,should,,created_at
shows_results,Sufficient,Sufficient,21561,21561,100.00,A,should,,created_at
shows_results,Satisfactory,Satisfactory,21561,21561,100.00,A,should,,created_at
shows_results,Disqualified,Disqualified,21561,21561,100.00,A,should,,created_at
shows_results,Remarks,Remarks,19824,21561,91.94,B,should,,created_at
shows_results,Rank,Rank,21561,21561,100.00,A,should,,created_at
shows_results,CACIB,Cacib,21561,21561,100.00,A,should,,created_at
shows_results,BD,Bd,21561,21561,100.00,A,should,,created_at
shows_results,BOS,Bos,21561,21561,100.00,A,should,,created_at
shows_results,BPIS,Bpis,21561,21561,100.00,A,should,,created_at
shows_results,BPIS2,Bpis2,21561,21561,100.00,A,should,,created_at
shows_results,BPIS3,Bpis3,21561,21561,100.00,A,should,,created_at
shows_results,BJIS,Bjis,21561,21561,100.00,A,should,,created_at
shows_results,BJIS2,Bjis2,21561,21561,100.00,A,should,,created_at
shows_results,BJIS3,Bjis3,21561,21561,100.00,A,should,,created_at
shows_results,BVIS,Bvis,21561,21561,100.00,A,should,,created_at
shows_results,BVIS2,Bvis2,21561,21561,100.00,A,should,,created_at
shows_results,BVIS3,Bvis3,21561,21561,100.00,A,should,,created_at
shows_results,BIG,Big,21561,21561,100.00,A,should,,created_at
shows_results,BIG2,Big2,21561,21561,100.00,A,should,,created_at
shows_results,BIG3,Big3,21561,21561,100.00,A,should,,created_at
shows_results,BIS,Bis,21561,21561,100.00,A,should,,created_at
shows_results,BIS2,Bis2,21561,21561,100.00,A,should,,created_at
shows_results,BIS3,Bis3,21561,21561,100.00,A,should,,created_at
shows_results,BreedID,Breed Id,21561,21561,100.00,A,should,Breed mapping via BreedsDB.BreedCode.,created_at
shows_results,NotPresent,Not Present,21561,21561,100.00,A,should,,created_at
shows_results,GenderID,Gender Id,21561,21561,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
shows_results,NoTitle,No Title,21561,21561,100.00,A,should,,created_at
shows_results,VCAC,Vcac,21561,21561,100.00,A,should,,created_at
shows_results,RVCAC,Rvcac,21561,21561,100.00,A,should,,created_at
shows_results,BBaby,Bbaby,21561,21561,100.00,A,should,,created_at
shows_results,BBIS,Bbis,21561,21561,100.00,A,should,,created_at
shows_results,BBIS2,Bbis2,21561,21561,100.00,A,should,,created_at
shows_results,BBIS3,Bbis3,21561,21561,100.00,A,should,,created_at
shows_results,created_at,Created At,21561,21561,100.00,A,should,,created_at
shows_results,updated_at,Updated At,21561,21561,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
shows_results,deleted_at,Deleted At,0,21561,0.00,F,shouldn't,,created_at
shows_results,BBaby2,Bbaby2,21561,21561,100.00,A,should,,created_at
shows_results,BBaby3,Bbaby3,21561,21561,100.00,A,should,,created_at
shows_results,VCACIB,Vcacib,6106,21561,28.32,D,shouldn't,,created_at
shows_results,JCACIB,Jcacib,6106,21561,28.32,D,shouldn't,,created_at
Shows_Structure,id,Id,1207,1207,100.00,A,should,,created_at
Shows_Structure,DataID,Data Id,1207,1207,100.00,A,should,,created_at
Shows_Structure,ModificationDateTime,Modification Date Time,0,1207,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
Shows_Structure,CreationDateTime,Creation Date Time,0,1207,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
Shows_Structure,ShowID,Show Id,1207,1207,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Structure,GroupName,Group Name,1207,1207,100.00,A,should,,created_at
Shows_Structure,GroupParentID,Group Parent Id,1206,1207,99.92,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Structure,ClassID,Class Id,0,1207,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Structure,OrderID,Order Id,1207,1207,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
Shows_Structure,ArenaType,Arena Type,1207,1207,100.00,A,should,Fully populated since 2022.,created_at
Shows_Structure,ManagerPass,Manager Pass,1207,1207,100.00,A,should,,created_at
Shows_Structure,created_at,Created At,1207,1207,100.00,A,should,,created_at
Shows_Structure,updated_at,Updated At,1207,1207,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
Shows_Structure,deleted_at,Deleted At,184,1207,15.24,D,shouldn't,,created_at
Shows_Structure,JudgeID,Judge Id,300,1207,24.86,A,should,FK to JudgesDB.DataID (sparse).,created_at
Shows_Structure,arena_date,Arena Date,43,1207,3.56,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
Shows_Structure,OrderTime,Order Time,83,1207,6.88,D,shouldn't,,created_at
show_winners,id,Id,28,28,100.00,A,should,,created_at
show_winners,ShowID,Show Id,28,28,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
show_winners,couples,Couples,25,28,89.29,B,should,,created_at
show_winners,couples2,Couples2,24,28,85.71,B,should,,created_at
show_winners,couples3,Couples3,15,28,53.57,C,consider,,created_at
show_winners,breeding_houses,Breeding Houses,20,28,71.43,B,should,,created_at
show_winners,breeding_houses2,Breeding Houses2,17,28,60.71,C,consider,,created_at
show_winners,breeding_houses3,Breeding Houses3,11,28,39.29,C,consider,,created_at
show_winners,puppies,Puppies,9,28,32.14,C,consider,,created_at
show_winners,puppies2,Puppies2,5,28,17.86,D,shouldn't,,created_at
show_winners,puppies3,Puppies3,3,28,10.71,D,shouldn't,,created_at
show_winners,created_at,Created At,28,28,100.00,A,should,,created_at
show_winners,updated_at,Updated At,28,28,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
skills,id,Id,5,5,100.00,A,should,,created_at
skills,DataID,Data Id,0,5,0.00,A,should,,created_at
skills,skill_name,Skill Name,5,5,100.00,A,should,,created_at
skills,skill_name_en,Skill Name En,5,5,100.00,A,should,,created_at
skills,skill_access_level,Skill Access Level,5,5,100.00,A,should,,created_at
skills,skill_status,Skill Status,5,5,100.00,A,should,,created_at
skills,created_at,Created At,5,5,100.00,A,should,,created_at
skills,updated_at,Updated At,5,5,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
skills,deleted_at,Deleted At,0,5,0.00,F,shouldn't,,created_at
task_related_skills,id,Id,8226,8226,100.00,A,should,,created_at
task_related_skills,task_id,Task Id,8226,8226,100.00,A,should,,created_at
task_related_skills,skill_id,Skill Id,305,8226,3.71,A,should,,created_at
task_related_skills,user_id,User Id,7918,8226,96.26,A,should,,created_at
task_related_skills,is_editable,Is Editable,8226,8226,100.00,A,should,,created_at
task_related_skills,is_manager,Is Manager,41,8226,0.50,F,shouldn't,,created_at
task_related_skills,created_at,Created At,8226,8226,100.00,A,should,,created_at
task_related_skills,updated_at,Updated At,8226,8226,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
task_related_skills,deleted_at,Deleted At,0,8226,0.00,F,shouldn't,,created_at
tbl_hd,id,Id,0,0,0.00,A,should,,created_at
tbl_hd,DataID,Data Id,0,0,0.00,A,should,,created_at
tbl_hd,ModificationDateTime,Modification Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_hd,CreationDateTime,Creation Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_hd,SagirID,Sagir Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
tbl_hd,TestDate,Test Date,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_hd,TestFile,Test File,0,0,0.00,F,shouldn't,,created_at
tbl_hd,Notes,Notes,0,0,0.00,F,shouldn't,,created_at
tbl_hd,ImageResultID,Image Result Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
tbl_hd,created_at,Created At,0,0,0.00,F,shouldn't,,created_at
tbl_hd,updated_at,Updated At,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_hd,deleted_at,Deleted At,0,0,0.00,F,shouldn't,,created_at
tbl_titles,id,Id,0,0,0.00,A,should,,created_at
tbl_titles,DataID,Data Id,0,0,0.00,A,should,,created_at
tbl_titles,ModificationDateTime,Modification Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_titles,CreationDateTime,Creation Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_titles,TitleName,Title Name,0,0,0.00,F,shouldn't,,created_at
tbl_titles,TitleCode,Title Code,0,0,0.00,F,shouldn't,,created_at
tbl_titles,Remark,Remark,0,0,0.00,F,shouldn't,,created_at
tbl_titles,TitleDesc,Title Desc,0,0,0.00,F,shouldn't,,created_at
tbl_titles,created_at,Created At,0,0,0.00,F,shouldn't,,created_at
tbl_titles,updated_at,Updated At,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_titles,deleted_at,Deleted At,0,0,0.00,F,shouldn't,,created_at
tbl_won_titles,id,Id,0,0,0.00,A,should,,created_at
tbl_won_titles,DataID,Data Id,0,0,0.00,A,should,,created_at
tbl_won_titles,ModificationDateTime,Modification Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_won_titles,CreationDateTime,Creation Date Time,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_won_titles,ShowID,Show Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
tbl_won_titles,SagirID,Sagir Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
tbl_won_titles,TitleName,Title Name,0,0,0.00,F,shouldn't,,created_at
tbl_won_titles,JudgeName,Judge Name,0,0,0.00,F,shouldn't,,created_at
tbl_won_titles,Rank,Rank,0,0,0.00,F,shouldn't,,created_at
tbl_won_titles,TitleID,Title Id,0,0,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
tbl_won_titles,created_at,Created At,0,0,0.00,F,shouldn't,,created_at
tbl_won_titles,updated_at,Updated At,0,0,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
tbl_won_titles,deleted_at,Deleted At,0,0,0.00,F,shouldn't,,created_at
templates,id,Id,6,6,100.00,A,should,,created_at
templates,field,Field,6,6,100.00,A,should,,created_at
templates,template_type,Template Type,6,6,100.00,A,should,,created_at
templates,slug,Slug,6,6,100.00,A,should,,created_at
templates,english_text,English Text,6,6,100.00,A,should,,created_at
templates,translated_text,Translated Text,6,6,100.00,A,should,,created_at
templates,created_at,Created At,6,6,100.00,A,should,,created_at
templates,updated_at,Updated At,4,6,66.67,C,consider,Date/time semantics; check timezone and nullability.,created_at
templates,deleted_at,Deleted At,0,6,0.00,F,shouldn't,,created_at
translation,id,Id,289,289,100.00,A,should,,created_at
translation,lang_id,Lang Id,289,289,100.00,A,should,,created_at
translation,module_id,Module Id,289,289,100.00,A,should,,created_at
translation,code_lable,Code Lable,289,289,100.00,A,should,,created_at
translation,english_text,English Text,289,289,100.00,A,should,,created_at
translation,translated_text,Translated Text,289,289,100.00,A,should,,created_at
translation,created_at,Created At,289,289,100.00,A,should,,created_at
translation,updated_at,Updated At,64,289,22.15,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
translation,deleted_at,Deleted At,0,289,0.00,F,shouldn't,,created_at
user2breeds,id,Id,434,434,100.00,A,should,,created_at
user2breeds,breed_id,Breed Id,434,434,100.00,A,should,,created_at
user2breeds,user_id,User Id,434,434,100.00,A,should,,created_at
user2breeds,created_at,Created At,434,434,100.00,A,should,,created_at
user2breeds,updated_at,Updated At,434,434,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
user2breeds,deleted_at,Deleted At,147,434,33.87,C,consider,,created_at
UserActivities,id,Id,6234,6234,100.00,A,should,,created_at
UserActivities,UserID,User Id,6234,6234,100.00,A,should,Likely foreign key; verify relation mapping.,created_at
UserActivities,Activity_Type,Activity Type,6234,6234,100.00,A,should,,created_at
UserActivities,UserIP,User Ip,6233,6234,99.98,A,should,,created_at
UserActivities,CreatedBy,Created By,6122,6234,98.20,A,should,,created_at
UserActivities,CreationDateTime,Creation Date Time,6234,6234,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
UserActivities,Activity_Desc,Activity Desc,6234,6234,100.00,A,should,,created_at
UserActivities,Activity_Log,Activity Log,6233,6234,99.98,A,should,,created_at
UserActivities,Is_Payment,Is Payment,6234,6234,100.00,A,should,,created_at
UserActivities,Is_Show,Is Show,1,6234,0.02,F,shouldn't,,created_at
UserActivities,Is_Study,Is Study,1,6234,0.02,F,shouldn't,,created_at
UserActivities,created_at,Created At,6234,6234,100.00,A,should,,created_at
UserActivities,updated_at,Updated At,6234,6234,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
UserActivities,deleted_at,Deleted At,0,6234,0.00,F,shouldn't,,created_at
users,id,Id,18495,18495,100.00,A,should,,created_at
users,role_id,Role Id,70,18495,0.38,A,should,,created_at
users,first_name,First Name,18449,18495,99.75,A,should,,created_at
users,last_name,Last Name,15844,18495,85.67,B,should,,created_at
users,first_name_en,First Name En,2899,18495,15.67,D,shouldn't,,created_at
users,last_name_en,Last Name En,2835,18495,15.33,D,shouldn't,,created_at
users,email,Email,15261,18495,82.51,B,should,,created_at
users,email_verified_at,Email Verified At,0,18495,0.00,F,shouldn't,,created_at
users,password,Password,372,18495,2.01,F,shouldn't,,created_at
users,otp,Otp,309,18495,1.67,F,shouldn't,,created_at
users,mobile_phone,Mobile Phone,15891,18495,85.92,B,should,,created_at
users,phone,Phone,2815,18495,15.22,D,shouldn't,,created_at
users,birth_date,Birth Date,2625,18495,14.19,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users,user_token,User Token,0,18495,0.00,F,shouldn't,,created_at
users,address_city,Address City,15797,18495,85.41,B,should,,created_at
users,address_city_en,Address City En,2434,18495,13.16,D,shouldn't,,created_at
users,address_street,Address Street,15541,18495,84.03,B,should,,created_at
users,address_street_en,Address Street En,57,18495,0.31,F,shouldn't,,created_at
users,address_street_number,Address Street Number,12771,18495,69.05,C,consider,,created_at
users,house_number,House Number,106,18495,0.57,F,shouldn't,,created_at
users,address_zip,Address Zip,4923,18495,26.62,D,shouldn't,,created_at
users,country_id,Country Id,15613,18495,84.42,A,should,,created_at
users,country_code,Country Code,15902,18495,85.98,B,should,,created_at
users,fax,Fax,0,18495,0.00,F,shouldn't,,created_at
users,social_id_number,Social Id Number,0,18495,0.00,F,shouldn't,,created_at
users,passport_id,Passport Id,1,18495,0.01,A,should,,created_at
users,profile_photo,Profile Photo,1,18495,0.01,F,shouldn't,,created_at
users,last_active_date_time,Last Active Date Time,0,18495,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users,is_superadmin,Is Superadmin,18495,18495,100.00,A,should,,created_at
users,language_id,Language Id,18495,18495,100.00,A,should,,created_at
users,status,Status,18495,18495,100.00,A,should,,created_at
users,record_type,Record Type,18426,18495,99.63,A,should,,created_at
users,migration_status,Migration Status,2442,18495,13.20,D,shouldn't,,created_at
users,data_id,Data Id,2876,18495,15.55,A,should,,created_at
users,owner_code,Owner Code,2587,18495,13.99,D,shouldn't,,created_at
users,info_id,Info Id,0,18495,0.00,A,should,,created_at
users,owner_email,Owner Email,288,18495,1.56,F,shouldn't,,created_at
users,sagir_owner_id,Sagir Owner Id,2587,18495,13.99,A,should,,created_at
users,is_current_owner,Is Current Owner,2586,18495,13.98,D,shouldn't,,created_at
users,order_id,Order Id,2586,18495,13.98,A,should,,created_at
users,new_sid,New Sid,0,18495,0.00,A,should,,created_at
users,new_org_data_id,New Org Data Id,0,18495,0.00,A,should,,created_at
users,new_fill_date,New Fill Date,2276,18495,12.31,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users,new_filler_ip,New Filler Ip,0,18495,0.00,F,shouldn't,,created_at
users,club_id,Club Id,289,18495,1.56,A,should,,created_at
users,owner_payment_sum,Owner Payment Sum,0,18495,0.00,F,shouldn't,,created_at
users,owner_payment_last4,Owner Payment Last4,0,18495,0.00,F,shouldn't,,created_at
users,member_status,Member Status,289,18495,1.56,F,shouldn't,,created_at
users,special_key,Special Key,266,18495,1.44,F,shouldn't,,created_at
users,expire_date,Expire Date,2561,18495,13.85,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users,owner_total_payment,Owner Total Payment,0,18495,0.00,F,shouldn't,,created_at
users,start_date,Start Date,2564,18495,13.86,D,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users,record_source,Record Source,289,18495,1.56,F,shouldn't,,created_at
users,is_judge,Is Judge,0,18495,0.00,F,shouldn't,,created_at
users,city_id,City Id,288,18495,1.56,A,should,,created_at
users,private_phone_1,Private Phone 1,0,18495,0.00,F,shouldn't,,created_at
users,private_phone_2,Private Phone 2,0,18495,0.00,F,shouldn't,,created_at
users,note,Note,2,18495,0.01,F,shouldn't,,created_at
users,image,Image,0,18495,0.00,F,shouldn't,,created_at
users,invoice_id,Invoice Id,22,18495,0.12,A,should,,created_at
users,breed_id,Breed Id,288,18495,1.56,A,should,,created_at
users,user_key,User Key,14,18495,0.08,F,shouldn't,,created_at
users,is_breed_manager,Is Breed Manager,0,18495,0.00,F,shouldn't,,created_at
users,payment_status,Payment Status,286,18495,1.55,F,shouldn't,,created_at
users,created_from,Created From,0,18495,0.00,F,shouldn't,,created_at
users,remember_token,Remember Token,0,18495,0.00,F,shouldn't,,created_at
users,grower_remarks,Grower Remarks,156,18495,0.84,F,shouldn't,,created_at
users,created_at,Created At,18495,18495,100.00,A,should,,created_at
users,updated_at,Updated At,7136,18495,38.58,C,consider,Date/time semantics; check timezone and nullability.,created_at
users,deleted_at,Deleted At,162,18495,0.88,F,shouldn't,,created_at
users,beit_gidul_id,Beit Gidul Id,0,18495,0.00,A,should,,created_at
users,approved_terms,Approved Terms,10323,18495,55.82,C,consider,,created_at
users,approved_date,Approved Date,10329,18495,55.85,C,consider,Date/time semantics; check timezone and nullability.,created_at
users,ClubManagerID,Club Manager Id,0,18495,0.00,A,should,Likely foreign key; verify relation mapping.,created_at
users,logout,Logout,18495,18495,100.00,A,should,,created_at
users,breeding_otp,Breeding Otp,0,18495,0.00,F,shouldn't,,created_at
users_skills,id,Id,1190,1190,100.00,A,should,,created_at
users_skills,user_id,User Id,1190,1190,100.00,A,should,,created_at
users_skills,skill_id,Skill Id,1190,1190,100.00,A,should,,created_at
users_skills,club_id,Club Id,0,1190,0.00,A,should,,created_at
users_skills,breed_id,Breed Id,0,1190,0.00,A,should,,created_at
users_skills,created_at,Created At,1190,1190,100.00,A,should,,created_at
users_skills,updated_at,Updated At,1190,1190,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
users_skills,deleted_at,Deleted At,952,1190,80.00,B,should,,created_at
users_tasks,id,Id,1391,1391,100.00,A,should,,created_at
users_tasks,manager_user_id,Manager User Id,0,1391,0.00,A,should,,created_at
users_tasks,related_to_user_id,Related To User Id,42,1391,3.02,A,should,,created_at
users_tasks,task_name,Task Name,1391,1391,100.00,A,should,,created_at
users_tasks,due_date_time,Due Date Time,0,1391,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users_tasks,read_status,Read Status,42,1391,3.02,F,shouldn't,,created_at
users_tasks,full_details,Full Details,0,1391,0.00,F,shouldn't,,created_at
users_tasks,related_breeding_process_id,Related Breeding Process Id,42,1391,3.02,A,should,,created_at
users_tasks,status,Status,1391,1391,100.00,A,should,,created_at
users_tasks,pedigree_color,Pedigree Color,22,1391,1.58,F,shouldn't,,created_at
users_tasks,is_editable,Is Editable,1391,1391,100.00,A,should,,created_at
users_tasks,done_date_time,Done Date Time,0,1391,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users_tasks,review_place,Review Place,33,1391,2.37,F,shouldn't,,created_at
users_tasks,review_date,Review Date,33,1391,2.37,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
users_tasks,male_owner_agree,Male Owner Agree,32,1391,2.30,F,shouldn't,,created_at
users_tasks,task_type,Task Type,39,1391,2.80,F,shouldn't,,created_at
users_tasks,created_at,Created At,1391,1391,100.00,A,should,,created_at
users_tasks,updated_at,Updated At,1391,1391,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
users_tasks,deleted_at,Deleted At,0,1391,0.00,F,shouldn't,,created_at
users_tasks,Req_final_mark,Req Final Mark,32,1391,2.30,F,shouldn't,,created_at
user_club_manager,id,Id,136,136,100.00,A,should,,created_at
user_club_manager,user_id,User Id,136,136,100.00,A,should,,created_at
user_club_manager,club_id,Club Id,136,136,100.00,A,should,,created_at
user_club_manager,created_at,Created At,136,136,100.00,A,should,,created_at
user_club_manager,updated_at,Updated At,136,136,100.00,A,should,Date/time semantics; check timezone and nullability.,created_at
whitelisted_ips,id,Id,1,1,100.00,A,should,,created_at
whitelisted_ips,ip,Ip,1,1,100.00,A,should,,created_at
whitelisted_ips,secret_key,Secret Key,1,1,100.00,A,should,,created_at
whitelisted_ips,created_at,Created At,1,1,100.00,A,should,,created_at
whitelisted_ips,updated_at,Updated At,0,1,0.00,F,shouldn't,Date/time semantics; check timezone and nullability.,created_at
