show_id,sagir_id,registration_id,paid,payments_count,total_amount,arena_id,class_id
1526,1006421,25192,1,1,330,2506,392299
1526,1006551,24889,1,1,460,2506,392166
1526,1008856,24761,1,1,175,2506,392167
1526,1017355,25529,1,1,215,2506,392245
1526,1017629,24414,1,1,175,2506,392245
1526,1017672,25373,1,1,330,2506,392103
1526,1017733,24839,1,1,460,2506,392389
1526,1017985,24890,1,1,460,2506,392167
1526,1018632,24812,1,1,350,2506,392163
1526,1018683,25322,1,1,330,2506,392165
1526,1018969,25350,1,1,175,2506,392167
1526,1019093,24981,1,1,175,2506,392005
1526,1019251,24726,1,1,175,2506,392390
1526,1019565,25281,1,1,175,2506,392226
1526,1019570,25099,1,1,175,2506,392227
1526,1020344,24631,1,1,460,2506,392163
1526,1020655,24840,1,1,460,2506,392387
1526,1020987,24886,1,1,175,2506,392163
1526,1020988,24736,1,1,565,2506,392163
1526,1021598,24336,1,1,175,2506,392163
1526,1021747,24907,1,1,175,2506,392162
1526,1021783,23805,1,1,460,2506,392115
1526,1022059,24740,1,1,175,2506,392451
1526,1022476,24472,1,1,175,2506,392162
1526,1022612,24583,1,1,175,2506,392131
1526,1022961,25005,1,1,460,2506,392003
1526,1023300,24360,1,1,330,2506,392418
1526,1023434,23859,1,1,580,2506,392003
1526,1023547,25323,1,1,330,2506,392162
1526,1023608,24891,1,1,460,2506,392163
1526,1023706,24457,1,1,1005,2506,392018
1526,1023806,24411,1,1,120,2506,392160
1526,1024589,24841,1,1,460,2506,392390
1526,1024599,24632,1,1,460,2506,392164
1526,1024708,24560,1,1,120,2506,392241
1526,1024709,24557,1,1,120,2506,392241
1526,1024750,24737,1,1,565,2506,392163
1526,1024910,24670,1,1,120,2506,392128
1526,1025819,25182,1,1,845,2506,392383
1526,1025849,24585,1,1,295,2506,392129
1526,1026220,25537,1,1,120,2506,392239
1526,1026221,25488,1,1,120,2506,392239
1526,1026382,25575,1,1,120,2506,392127
1526,17279,24883,1,1,155,2507,392474
1526,17961,25089,1,1,450,2507,392507
1526,17993,25386,1,1,295,2507,392522
1526,19063,25288,1,1,565,2507,392475
1526,19148,23836,1,1,805,2507,392507
1526,131107,25387,1,1,295,2507,392493
1526,150861,25245,1,1,175,2507,392490
1526,152304,23837,1,1,805,2507,392507
1526,1000155,25289,1,1,565,2507,392586
1526,1000157,25290,1,1,565,2507,392587
1526,1001014,25090,1,1,450,2507,392503
1526,1001636,24969,1,1,175,2507,392534
1526,1001639,25077,1,1,175,2507,392535
1526,1002550,24848,1,1,175,2507,392586
1526,1004700,25291,1,1,565,2507,392587
1526,1005952,24570,1,1,175,2507,392470
1526,1008504,24986,1,1,175,2507,392503
1526,1018792,23838,1,1,805,2507,392500
1526,1019325,24959,1,1,175,2507,392471
1526,1019489,25029,0,0,0,2507,392469
1526,1019495,25532,0,0,0,2507,392467
1526,1019606,25054,1,1,330,2507,392487
1526,1020233,24009,1,1,175,2507,392498
1526,1020237,23879,1,1,175,2507,392499
1526,1020238,23839,1,1,805,2507,392499
1526,1020972,25559,1,1,215,2507,392467
1526,1021079,24326,1,1,735,2507,392530
1526,1021080,24327,1,1,735,2507,392531
1526,1021163,25307,1,1,80,2507,392581
1526,1021168,25292,1,1,80,2507,392469
1526,1021845,25195,1,1,175,2507,392482
1526,1023256,24350,1,1,175,2507,392467
1526,1023532,24940,1,1,120,2507,392496
1526,1023535,24599,1,1,120,2507,392497
1526,1023536,25091,1,1,450,2507,392497
1526,1023813,25055,1,1,330,2507,392563
1526,1024114,25114,1,1,175,2507,392563
1526,1024401,24905,1,1,175,2507,392483
1526,1025240,23840,1,1,805,2507,392496
1526,1025245,23841,1,1,805,2507,392497
1526,15660,25389,1,1,120,2508,392765
1526,19036,24544,1,1,330,2508,392842
1526,19681,25395,1,1,510,2508,392714
1526,113305,23806,0,0,0,2508,392733
1526,127067,25424,0,0,0,2508,392733
1526,138083,25310,1,1,175,2508,392887
1526,142557,25022,1,1,350,2508,392874
1526,144434,25277,1,1,565,2508,392759
1526,144726,24169,1,1,350,2508,392870
1526,145249,24662,1,1,175,2508,392890
1526,145407,25390,1,1,685,2508,392763
1526,146146,24795,1,1,330,2508,392843
1526,146479,25329,1,1,175,2508,392619
1526,148494,25517,1,1,430,2508,392759
1526,148999,25196,1,1,790,2508,392699
1526,150186,25224,1,1,175,2508,392923
1526,150534,25470,1,1,215,2508,392891
1526,150545,25278,1,1,565,2508,392758
1526,151724,25153,1,1,155,2508,392827
1526,151746,25501,1,1,410,2508,392759
1526,152899,25305,1,1,175,2508,392710
1526,153296,24796,1,1,330,2508,392842
1526,1000097,25396,1,1,510,2508,392715
1526,1000276,25246,1,1,330,2508,392618
1526,1000745,23826,1,1,175,2508,392826
1526,1000820,24384,1,1,510,2508,393083
1526,1001242,25391,1,1,685,2508,392759
1526,1001472,24975,1,1,175,2508,392775
1526,1002722,24900,0,0,0,2508,392726
1526,1002724,25502,1,1,410,2508,392759
1526,1004103,25425,0,0,0,2508,392726
1526,1004696,24545,1,1,330,2508,392891
1526,1004980,24731,1,1,460,2508,393142
1526,1005415,24580,1,1,175,2508,392618
1526,1005502,24396,1,1,175,2508,392826
1526,1005977,25518,1,1,215,2508,392779
1526,1005995,24732,1,1,460,2508,392871
1526,1006047,24892,1,1,175,2508,392662
1526,1012747,25101,1,1,175,2508,392759
1526,1012778,24508,1,1,175,2508,392759
1526,1016372,25225,1,1,175,2508,392922
1526,1016683,25247,1,1,330,2508,392613
1526,1016757,24608,1,1,295,2508,392869
1526,1017380,25570,1,1,215,2508,392773
1526,1017383,24880,1,1,175,2508,392839
1526,1017412,24547,1,1,175,2508,392708
1526,1017439,25568,1,1,410,2508,392756
1526,1017838,24555,1,1,330,2508,392759
1526,1017839,24556,1,1,330,2508,392757
1526,1017977,23807,0,0,0,2508,392725
1526,1018904,24988,1,1,175,2508,393140
1526,1018991,24385,1,1,510,2508,393078
1526,1018994,25218,1,1,175,2508,393175
1526,1019288,24548,1,1,330,2508,392757
1526,1019616,24733,1,1,460,2508,393139
1526,1019672,25279,1,1,565,2508,392757
1526,1020910,24908,1,1,175,2508,393138
1526,1020937,24871,1,1,175,2508,392659
1526,1021029,24197,1,1,175,2508,392663
1526,1021130,24352,1,1,175,2508,392774
1526,1021164,23880,1,1,175,2508,392819
1526,1021375,25392,1,1,685,2508,392755
1526,1021376,25393,1,1,685,2508,392755
1526,1021377,25567,1,1,410,2508,392755
1526,1022128,24653,1,1,175,2508,392866
1526,1022480,25197,1,1,790,2508,392690
1526,1022483,25198,1,1,790,2508,392691
1526,1022555,25167,1,1,175,2508,392755
1526,1022556,24554,1,1,175,2508,392755
1526,1022638,25199,1,1,790,2508,392755
1526,1022685,24549,1,1,330,2508,392755
1526,1022686,25221,1,1,350,2508,392754
1526,1023374,25598,0,0,0,2508,392755
1526,1023458,25280,1,1,565,2508,392754
1526,1023586,24898,1,1,175,2508,393074
1526,1023588,24386,1,1,510,2508,393075
1526,1024113,24366,1,1,175,2508,392774
1526,1024843,24609,1,1,295,2508,392865
1526,1024915,25394,1,1,685,2508,392752
1526,1025190,25200,1,1,790,2508,392754
1526,1026119,25122,1,1,350,2508,392757
1526,1026120,25271,1,1,175,2508,392853
1526,1026381,25560,1,1,195,2508,392759
1526,17414,25059,1,1,175,2509,393226
1526,18593,24512,1,1,295,2509,393275
1526,126947,24383,1,1,120,2509,393228
1526,126952,25202,1,1,120,2509,393228
1526,133973,25401,1,1,380,2509,393275
1526,145453,25203,1,1,175,2509,393227
1526,145862,23867,1,1,175,2509,393210
1526,147512,25402,1,1,380,2509,393270
1526,148635,25356,1,1,295,2509,393271
1526,149707,24738,1,1,175,2509,393258
1526,149710,24739,1,1,175,2509,393255
1526,151438,25327,1,1,330,2509,393211
1526,385702,24676,1,1,460,2509,393211
1526,1000139,24625,1,1,470,2509,393271
1526,1000159,24390,1,1,175,2509,393270
1526,1000235,24828,1,1,330,2509,393271
1526,1000788,25133,1,1,395,2509,393227
1526,1001524,25076,1,1,175,2509,393270
1526,1007208,24991,1,1,175,2509,393271
1526,1016244,24626,1,1,470,2509,393274
1526,1016297,24499,1,1,175,2509,393253
1526,1016588,25325,1,1,330,2509,393204
1526,1019296,25420,1,1,430,2509,393269
1526,1020078,24829,1,1,330,2509,393270
1526,1020571,24677,1,1,460,2509,393204
1526,1021012,24906,1,1,175,2509,393267
1526,1021015,24368,1,1,175,2509,393267
1526,1021017,24887,1,1,175,2509,393266
1526,1021263,24340,1,1,175,2509,393218
1526,1021793,24678,1,1,460,2509,393203
1526,1022272,24873,1,1,175,2509,393267
1526,1022834,24633,1,1,175,2509,393266
1526,1023949,25134,1,1,395,2509,393216
1526,1023955,24145,1,1,120,2509,393217
1526,1024557,24513,1,1,295,2509,393265
1526,1025116,25357,1,1,295,2509,393264
1526,1025121,25467,1,1,170,2509,393267
1526,1025187,24627,1,1,470,2509,393296
1526,1026207,25443,1,1,215,2509,393266
1526,17318,25303,1,1,210,2510,393368
1526,19188,25304,1,1,210,2510,393371
1526,19244,24594,1,1,330,2510,393367
1526,122554,25326,1,1,175,2510,393419
1526,144709,24861,1,1,175,2510,393367
1526,148333,25297,1,1,1145,2510,393371
1526,148337,24528,1,1,175,2510,393370
1526,148534,25319,1,1,80,2510,393367
1526,150205,25268,1,1,460,2510,393386
1526,152382,24869,1,1,175,2510,393418
1526,153496,25298,1,1,1145,2510,393366
1526,1000119,25299,1,1,1145,2510,393367
1526,1001876,25300,1,1,1145,2510,393370
1526,1001884,25454,1,1,240,2510,393367
1526,1002940,25301,1,1,1145,2510,393370
1526,1002946,25406,1,1,215,2510,393367
1526,1004722,24345,1,1,330,2510,393431
1526,1004723,24344,1,1,330,2510,393431
1526,1005198,25456,1,1,240,2510,393366
1526,1007067,24727,1,1,175,2510,393348
1526,1010918,24595,1,1,330,2510,393364
1526,1017372,25001,1,1,175,2510,393365
1526,1017963,25477,1,1,215,2510,393364
1526,1021108,24600,1,1,175,2510,393362
1526,1021866,24681,1,1,155,2510,393347
1526,1021962,24465,1,1,175,2510,393363
1526,1022299,25302,1,1,1145,2510,393362
1526,1023834,24704,0,0,0,2510,393383
1526,1024252,24766,1,1,175,2510,393362
1526,1025759,25460,1,1,120,2510,393359
1526,1025965,25476,1,1,120,2510,393358
1526,1026317,25479,1,1,145,2510,393378
1526,15556,24409,1,1,295,2511,393580
1526,18561,24911,1,1,175,2511,393718
1526,19021,24589,1,1,175,2511,393642
1526,19113,25341,1,1,945,2511,393754
1526,19117,25499,1,1,410,2511,393595
1526,19206,24448,1,1,330,2511,393578
1526,19291,25500,1,1,410,2511,393594
1526,19728,24947,1,1,510,2511,393563
1526,128616,25241,1,1,120,2511,393581
